#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PLPP1	RASSF10	9031.ENSGALP00000045934	9031.ENSGALP00000047337	0	0	0	0	0	0	0	0.500	0.499
PLPP3	ANGPTL3	9031.ENSGALP00000017568	9031.ENSGALP00000064198	0	0	0	0	0	0	0	0.457	0.457
PLPP3	PLPP1	9031.ENSGALP00000017568	9031.ENSGALP00000045934	0	0	0.059	0.933	0	0.091	0.900	0	0.907
PLXNA4	ASB15	9031.ENSGALP00000010443	9031.ENSGALP00000014312	0	0	0	0	0	0	0	0.424	0.424
PLXNA4	SEMA5B	9031.ENSGALP00000010443	9031.ENSGALP00000054807	0	0	0	0.549	0	0.274	0	0.383	0.533
PLXNA4	PLXNB2	9031.ENSGALP00000010443	9031.ENSGALP00000066600	0	0	0	0.818	0	0.050	0.540	0.162	0.601
PLXNA4	NRP1	9031.ENSGALP00000010443	9031.ENSGALP00000063015	0	0	0	0	0	0.490	0.500	0.944	0.984
PLXNB2	PLXNA4	9031.ENSGALP00000066600	9031.ENSGALP00000010443	0	0	0	0.818	0	0.050	0.540	0.162	0.601
PLXNB2	SEMA5B	9031.ENSGALP00000066600	9031.ENSGALP00000054807	0	0	0	0.550	0.053	0.274	0	0.555	0.667
PLXNB2	NRP1	9031.ENSGALP00000066600	9031.ENSGALP00000063015	0	0	0	0	0.051	0.294	0	0.441	0.592
PPARA	CREB3L3	9031.ENSGALP00000053048	9031.ENSGALP00000001898	0	0	0	0	0.080	0	0	0.472	0.494
PPARA	ACOX1	9031.ENSGALP00000053048	9031.ENSGALP00000003376	0	0	0	0	0.054	0.049	0	0.801	0.806
PPARA	CPT1A	9031.ENSGALP00000053048	9031.ENSGALP00000011452	0	0	0	0	0.042	0	0	0.760	0.761
PPARA	PCK1	9031.ENSGALP00000053048	9031.ENSGALP00000012342	0	0	0	0	0.050	0.053	0	0.529	0.539
PPARA	SLC2A2	9031.ENSGALP00000053048	9031.ENSGALP00000015129	0	0	0	0	0.071	0	0	0.410	0.429
PPARA	PDK4	9031.ENSGALP00000053048	9031.ENSGALP00000015774	0	0	0	0	0.054	0	0	0.495	0.502
PPARA	FABP2	9031.ENSGALP00000053048	9031.ENSGALP00000019528	0	0	0	0	0	0.050	0	0.520	0.524
PPARA	ABCA1	9031.ENSGALP00000053048	9031.ENSGALP00000024845	0	0	0	0	0	0.065	0	0.385	0.400
PPARA	APOB	9031.ENSGALP00000053048	9031.ENSGALP00000026550	0	0	0	0	0.045	0	0	0.595	0.597
PPARA	CIDEA	9031.ENSGALP00000053048	9031.ENSGALP00000052763	0	0	0	0	0	0.047	0	0.400	0.403
PPARA	MTTP	9031.ENSGALP00000053048	9031.ENSGALP00000056995	0	0	0	0	0	0	0	0.447	0.447
PPARA	TBL1XR1	9031.ENSGALP00000053048	9031.ENSGALP00000069519	0	0	0	0	0	0.081	0.500	0.062	0.531
PPARA	RXRG	9031.ENSGALP00000053048	9031.ENSGALP00000068361	0	0	0	0.691	0.055	0.471	0.800	0.256	0.915
PPP2R2B	CACNG5	9031.ENSGALP00000057392	9031.ENSGALP00000006216	0	0	0	0	0	0.081	0.650	0.054	0.669
PPP2R2B	PLK3	9031.ENSGALP00000057392	9031.ENSGALP00000047781	0	0	0	0	0	0.611	0	0.227	0.686
PPP2R2B	CACNA1S	9031.ENSGALP00000057392	9031.ENSGALP00000056760	0	0	0	0	0	0	0.650	0	0.650
PPP2R2B	CDK18	9031.ENSGALP00000057392	9031.ENSGALP00000065853	0	0	0	0	0.082	0.344	0	0.145	0.440
PRELID3A	TOB1	9031.ENSGALP00000022405	9031.ENSGALP00000011895	0	0	0	0	0.048	0	0	0.500	0.503
PRICKLE1	WNT4	9031.ENSGALP00000015542	9031.ENSGALP00000046583	0	0	0	0	0	0.044	0	0.445	0.447
PRICKLE1	FZD3	9031.ENSGALP00000015542	9031.ENSGALP00000043647	0	0	0	0	0	0.101	0	0.764	0.779
PRKCB	NCF4	9031.ENSGALP00000056743	9031.ENSGALP00000044384	0	0	0	0	0.070	0.102	0.400	0.045	0.457
PRKCB	GRIP1	9031.ENSGALP00000056743	9031.ENSGALP00000068781	0	0	0	0	0	0	0.400	0.111	0.443
PROX1	LHX4	9031.ENSGALP00000015910	9031.ENSGALP00000058540	0	0	0	0	0	0	0	0.627	0.627
PROZ	TAT	9031.ENSGALP00000070757	9031.ENSGALP00000001312	0	0	0	0	0.397	0	0	0.157	0.470
PROZ	F13B	9031.ENSGALP00000070757	9031.ENSGALP00000003726	0	0	0	0	0.392	0.059	0	0.554	0.723
PROZ	KMO	9031.ENSGALP00000070757	9031.ENSGALP00000012115	0	0	0	0	0.406	0.092	0	0.091	0.467
PROZ	F2	9031.ENSGALP00000070757	9031.ENSGALP00000013544	0	0.001	0	0.609	0.221	0.305	0	0.161	0.506
PROZ	AHSG	9031.ENSGALP00000070757	9031.ENSGALP00000013991	0	0	0	0	0.406	0.102	0	0.052	0.450
PROZ	FGA	9031.ENSGALP00000070757	9031.ENSGALP00000015061	0	0	0	0	0.420	0.127	0	0.302	0.616
PROZ	FGG	9031.ENSGALP00000070757	9031.ENSGALP00000015063	0	0	0	0	0.411	0.102	0	0.325	0.612
PROZ	TM4SF4	9031.ENSGALP00000070757	9031.ENSGALP00000016960	0	0	0	0	0.403	0	0	0.062	0.416
PROZ	C8B	9031.ENSGALP00000070757	9031.ENSGALP00000017617	0	0	0	0	0.375	0	0	0.110	0.419
PROZ	SERPINA10	9031.ENSGALP00000070757	9031.ENSGALP00000017847	0	0	0	0	0.394	0.328	0	0.719	0.875
PROZ	NR1H4	9031.ENSGALP00000070757	9031.ENSGALP00000018906	0	0	0	0	0.383	0.055	0	0.290	0.551
PROZ	GC	9031.ENSGALP00000070757	9031.ENSGALP00000018939	0	0	0	0	0.411	0	0	0	0.411
PROZ	TMPRSS6	9031.ENSGALP00000070757	9031.ENSGALP00000020367	0	0	0	0.602	0.388	0.073	0	0	0.408
PROZ	PAH	9031.ENSGALP00000070757	9031.ENSGALP00000020786	0	0	0	0	0.386	0	0.168	0	0.467
PROZ	HGFAC	9031.ENSGALP00000070757	9031.ENSGALP00000025139	0	0.002	0	0.572	0.387	0.098	0	0.051	0.429
PROZ	PRPS2	9031.ENSGALP00000070757	9031.ENSGALP00000026729	0	0	0	0	0.293	0	0	0.410	0.565
PROZ	CPB2	9031.ENSGALP00000070757	9031.ENSGALP00000027389	0	0	0	0	0.392	0.146	0	0.189	0.542
PROZ	HABP2	9031.ENSGALP00000070757	9031.ENSGALP00000032462	0	0	0	0.580	0.392	0.098	0	0	0.428
PROZ	FETUB	9031.ENSGALP00000070757	9031.ENSGALP00000038974	0	0	0	0	0.398	0.098	0	0	0.433
PROZ	MBL2	9031.ENSGALP00000070757	9031.ENSGALP00000040351	0	0	0	0	0.384	0.059	0	0.052	0.403
PROZ	SPP2	9031.ENSGALP00000070757	9031.ENSGALP00000044476	0	0	0	0	0.441	0	0	0	0.441
PROZ	SERPIND1	9031.ENSGALP00000070757	9031.ENSGALP00000053865	0	0	0	0	0.095	0.077	0	0.377	0.434
PROZ	ANGPTL3	9031.ENSGALP00000070757	9031.ENSGALP00000064198	0	0	0	0	0.445	0.066	0	0	0.459
PROZ	TFPI2	9031.ENSGALP00000070757	9031.ENSGALP00000066163	0	0	0	0	0	0.155	0	0.321	0.402
PROZ	SERPINF2	9031.ENSGALP00000070757	9031.ENSGALP00000068360	0	0	0	0	0.260	0.069	0	0.284	0.464
PRPS2	TAT	9031.ENSGALP00000026729	9031.ENSGALP00000001312	0.063	0	0	0	0.349	0	0	0.114	0.413
PRPS2	ACSL4	9031.ENSGALP00000026729	9031.ENSGALP00000013111	0	0	0	0	0	0	0	0.416	0.416
PRPS2	HGD	9031.ENSGALP00000026729	9031.ENSGALP00000024093	0	0	0	0	0.292	0	0	0.240	0.438
PRPS2	PIT54	9031.ENSGALP00000026729	9031.ENSGALP00000064701	0	0	0	0	0.093	0	0	0.382	0.415
PRPS2	NT5C1A	9031.ENSGALP00000026729	9031.ENSGALP00000067998	0.046	0	0	0	0	0.044	0	0.539	0.543
PRPS2	ATIC	9031.ENSGALP00000026729	9031.ENSGALP00000061123	0.093	0	0	0	0.106	0	0	0.494	0.555
PRPS2	PROZ	9031.ENSGALP00000026729	9031.ENSGALP00000070757	0	0	0	0	0.293	0	0	0.410	0.565
PRPS2	RPIA	9031.ENSGALP00000026729	9031.ENSGALP00000071334	0.067	0	0	0	0.089	0	0.900	0.491	0.951
PSAT1	TAT	9031.ENSGALP00000024450	9031.ENSGALP00000001312	0.077	0	0	0	0.093	0.054	0	0.634	0.671
PSAT1	HAO1	9031.ENSGALP00000024450	9031.ENSGALP00000014358	0	0	0	0	0	0	0	0.447	0.447
PSAT1	GLUL	9031.ENSGALP00000024450	9031.ENSGALP00000067937	0.121	0	0	0	0.064	0	0	0.345	0.414
PSAT1	OTC	9031.ENSGALP00000024450	9031.ENSGALP00000026160	0	0	0	0	0	0	0	0.442	0.442
PSAT1	RPIA	9031.ENSGALP00000024450	9031.ENSGALP00000071334	0	0	0	0	0	0	0	0.545	0.545
PSAT1	ATIC	9031.ENSGALP00000024450	9031.ENSGALP00000061123	0	0	0	0	0.254	0	0	0.526	0.631
PSAT1	MTHFD2	9031.ENSGALP00000024450	9031.ENSGALP00000057027	0.082	0	0	0	0.161	0.052	0	0.624	0.688
PTCHD1	SHH	9031.ENSGALP00000026339	9031.ENSGALP00000010292	0	0	0	0	0	0	0	0.633	0.633
PTCHD1	SLC16A2	9031.ENSGALP00000026339	9031.ENSGALP00000012547	0	0	0	0	0	0	0	0.442	0.442
PTCHD1	CBLN1	9031.ENSGALP00000026339	9031.ENSGALP00000047118	0	0	0	0	0.046	0	0	0.401	0.404
PXDN	CALR3	9031.ENSGALP00000026363	9031.ENSGALP00000006222	0	0	0	0	0	0	0	0.432	0.432
PXDN	SHH	9031.ENSGALP00000026363	9031.ENSGALP00000010292	0	0	0	0	0.044	0	0	0.478	0.479
PXDN	DCX	9031.ENSGALP00000026363	9031.ENSGALP00000012962	0	0	0	0	0.046	0	0	0.651	0.653
PXDN	BMP4	9031.ENSGALP00000026363	9031.ENSGALP00000020289	0	0	0	0	0	0	0	0.400	0.400
PXDN	CLDN1	9031.ENSGALP00000026363	9031.ENSGALP00000043047	0	0	0	0	0	0	0	0.426	0.426
PXDN	FOXP1	9031.ENSGALP00000026363	9031.ENSGALP00000044290	0	0	0	0	0	0	0	0.500	0.499
PXDN	EGFR	9031.ENSGALP00000026363	9031.ENSGALP00000053328	0	0	0	0	0	0.048	0	0.560	0.563
PXDN	ESR1	9031.ENSGALP00000026363	9031.ENSGALP00000073938	0	0	0	0	0.046	0	0	0.652	0.654
PXDN	MYC	9031.ENSGALP00000026363	9031.ENSGALP00000072090	0	0	0	0	0	0	0	0.721	0.721
RASGEF1A	NMU	9031.ENSGALP00000067891	9031.ENSGALP00000031462	0	0	0	0	0	0	0	0.548	0.548
RASGRP3	CACNG5	9031.ENSGALP00000016973	9031.ENSGALP00000006216	0	0	0	0	0	0.050	0.650	0	0.653
RASGRP3	DGKI	9031.ENSGALP00000016973	9031.ENSGALP00000020990	0	0	0	0	0	0.077	0	0.400	0.423
RASGRP3	CACNA1S	9031.ENSGALP00000016973	9031.ENSGALP00000056760	0	0	0	0	0.043	0	0.650	0	0.650
RASL11B	SLC24A3	9031.ENSGALP00000022564	9031.ENSGALP00000013741	0	0	0	0	0	0	0	0.701	0.701
RASL11B	RHOF	9031.ENSGALP00000022564	9031.ENSGALP00000049823	0	0	0	0	0	0.126	0	0.385	0.439
RASSF10	PLPP1	9031.ENSGALP00000047337	9031.ENSGALP00000045934	0	0	0	0	0	0	0	0.500	0.499
RBM38	PCK1	9031.ENSGALP00000042182	9031.ENSGALP00000012342	0	0	0	0	0	0	0	0.409	0.409
RBM38	ESRP2	9031.ENSGALP00000042182	9031.ENSGALP00000055344	0	0	0	0	0	0	0	0.424	0.424
RBM38	NMRK2	9031.ENSGALP00000042182	9031.ENSGALP00000060744	0	0	0	0	0	0.101	0	0.508	0.539
RBM38	ELAVL4	9031.ENSGALP00000042182	9031.ENSGALP00000057286	0	0	0.493	0	0	0	0	0.185	0.569
RBM47	APOB	9031.ENSGALP00000053358	9031.ENSGALP00000026550	0	0	0	0	0.173	0	0	0.396	0.480
REEP1	SLC9A7	9031.ENSGALP00000025409	9031.ENSGALP00000045352	0	0	0	0	0	0	0	0.432	0.432
RFTN1	CLGN	9031.ENSGALP00000018309	9031.ENSGALP00000015961	0	0	0	0	0	0	0	0.704	0.704
RFTN1	TRIL	9031.ENSGALP00000018309	9031.ENSGALP00000037008	0	0	0	0	0	0	0	0.600	0.600
RGS14	RGS20	9031.ENSGALP00000054845	9031.ENSGALP00000041794	0	0	0	0.723	0.043	0	0.500	0.061	0.511
RGS20	RGS14	9031.ENSGALP00000041794	9031.ENSGALP00000054845	0	0	0	0.723	0.043	0	0.500	0.061	0.511
RGS7BP	RGS9BP	9031.ENSGALP00000041799	9031.ENSGALP00000007438	0	0	0	0	0.042	0	0	0.625	0.625
RGS7BP	PCDH19	9031.ENSGALP00000041799	9031.ENSGALP00000069476	0	0	0	0	0	0	0	0.702	0.702
RGS9BP	GUCY2C	9031.ENSGALP00000007438	9031.ENSGALP00000019294	0	0	0	0	0.046	0	0	0.404	0.407
RGS9BP	RGS7BP	9031.ENSGALP00000007438	9031.ENSGALP00000041799	0	0	0	0	0.042	0	0	0.625	0.625
RHOC	FGD4	9031.ENSGALP00000002383	9031.ENSGALP00000067782	0	0	0	0	0.044	0.072	0.400	0.071	0.439
RHOC	NGEF	9031.ENSGALP00000002383	9031.ENSGALP00000045148	0	0	0	0	0.076	0.155	0.400	0.089	0.516
RHOF	BAIAP2L2	9031.ENSGALP00000049823	9031.ENSGALP00000020051	0	0	0	0	0	0.163	0.500	0	0.563
RHOF	RASL11B	9031.ENSGALP00000049823	9031.ENSGALP00000022564	0	0	0	0	0	0.126	0	0.385	0.439
RHOF	AKAP12	9031.ENSGALP00000049823	9031.ENSGALP00000043594	0	0	0	0	0	0	0.500	0	0.499
RHOF	ADD3	9031.ENSGALP00000049823	9031.ENSGALP00000070145	0	0	0	0	0	0	0.500	0	0.499
RHPN1	FGFRL1	9031.ENSGALP00000043555	9031.ENSGALP00000057609	0	0	0	0	0	0	0	0.478	0.478
RIPK2	TRHDE	9031.ENSGALP00000046771	9031.ENSGALP00000016562	0	0	0	0	0	0	0	0.465	0.465
RPIA	FBP1	9031.ENSGALP00000071334	9031.ENSGALP00000020563	0.099	0	0	0	0.096	0	0	0.494	0.551
RPIA	PSAT1	9031.ENSGALP00000071334	9031.ENSGALP00000024450	0	0	0	0	0	0	0	0.545	0.545
RPIA	EIF2AK3	9031.ENSGALP00000071334	9031.ENSGALP00000025668	0	0	0	0	0	0	0	0.680	0.680
RPIA	OTC	9031.ENSGALP00000071334	9031.ENSGALP00000026160	0	0	0	0	0.078	0	0	0.510	0.528
RPIA	PRPS2	9031.ENSGALP00000071334	9031.ENSGALP00000026729	0.067	0	0	0	0.089	0	0.900	0.491	0.951
RPIA	ALDOB	9031.ENSGALP00000071334	9031.ENSGALP00000036836	0	0	0	0	0	0	0	0.441	0.441
RPIA	MTHFD2	9031.ENSGALP00000071334	9031.ENSGALP00000057027	0.111	0	0	0	0.111	0	0	0.624	0.677
RPIA	NMRK2	9031.ENSGALP00000071334	9031.ENSGALP00000060744	0	0	0	0	0.049	0	0.348	0.232	0.482
RXRG	NR1H4	9031.ENSGALP00000068361	9031.ENSGALP00000018906	0	0	0	0.668	0.085	0.612	0	0.304	0.731
RXRG	MAFA	9031.ENSGALP00000068361	9031.ENSGALP00000042973	0	0	0	0	0	0	0	0.489	0.489
RXRG	PPARA	9031.ENSGALP00000068361	9031.ENSGALP00000053048	0	0	0	0.691	0.055	0.471	0.800	0.256	0.915
SATB2	DCX	9031.ENSGALP00000043071	9031.ENSGALP00000012962	0	0	0	0	0	0	0	0.500	0.499
SATB2	ZBTB20	9031.ENSGALP00000043071	9031.ENSGALP00000024300	0	0	0	0	0	0.077	0	0.494	0.513
SATB2	EOMES	9031.ENSGALP00000043071	9031.ENSGALP00000041400	0	0	0	0	0.062	0	0	0.437	0.450
SATB2	NKX2-1	9031.ENSGALP00000043071	9031.ENSGALP00000055123	0	0	0	0	0.045	0.067	0	0.445	0.462
SATB2	PCDH19	9031.ENSGALP00000043071	9031.ENSGALP00000069476	0	0	0	0	0.042	0	0	0.499	0.499
SATB2	HOXD13	9031.ENSGALP00000043071	9031.ENSGALP00000054291	0	0	0	0	0	0	0	0.525	0.525
SATB2	FOXP1	9031.ENSGALP00000043071	9031.ENSGALP00000044290	0	0	0	0	0	0.061	0	0.556	0.565
SCN8A	PDLIM3	9031.ENSGALP00000050098	9031.ENSGALP00000021842	0	0	0	0	0	0	0	0.628	0.628
SCN8A	DOCK3	9031.ENSGALP00000050098	9031.ENSGALP00000053992	0	0	0	0	0.154	0	0	0.325	0.404
SCN8A	ADCY1	9031.ENSGALP00000050098	9031.ENSGALP00000054345	0	0	0	0	0	0	0	0.511	0.511
SCN8A	CACNA1S	9031.ENSGALP00000050098	9031.ENSGALP00000056760	0	0	0	0.638	0	0.069	0.540	0	0.553
SCUBE3	PI15	9031.ENSGALP00000004206	9031.ENSGALP00000051751	0	0	0	0	0.053	0	0	0.740	0.743
SDC3	HS3ST2	9031.ENSGALP00000051243	9031.ENSGALP00000043624	0	0	0	0	0.045	0	0.400	0.061	0.414
SDC3	CSPG5	9031.ENSGALP00000051243	9031.ENSGALP00000049190	0	0	0	0	0	0	0.500	0.095	0.528
SDC3	CAPSL	9031.ENSGALP00000051243	9031.ENSGALP00000073682	0	0	0	0	0	0	0	0.422	0.422
SEMA5B	PLXNA4	9031.ENSGALP00000054807	9031.ENSGALP00000010443	0	0	0	0.549	0	0.274	0	0.383	0.533
SEMA5B	ADAMTS20	9031.ENSGALP00000054807	9031.ENSGALP00000049194	0	0	0	0.549	0	0	0.500	0	0.499
SEMA5B	NRP1	9031.ENSGALP00000054807	9031.ENSGALP00000063015	0	0	0	0	0.046	0.257	0	0.477	0.597
SEMA5B	PLXNB2	9031.ENSGALP00000054807	9031.ENSGALP00000066600	0	0	0	0.550	0.053	0.274	0	0.555	0.667
SEPT5	DGKG	9031.ENSGALP00000047074	9031.ENSGALP00000009166	0	0	0	0	0.049	0	0	0.500	0.504
SEPT5	CNTNAP5	9031.ENSGALP00000047074	9031.ENSGALP00000018862	0	0	0	0	0	0	0	0.632	0.632
SERPINA10	TAT	9031.ENSGALP00000017847	9031.ENSGALP00000001312	0	0	0	0	0.409	0	0	0.208	0.512
SERPINA10	CREB3L3	9031.ENSGALP00000017847	9031.ENSGALP00000001898	0	0	0	0	0.417	0	0	0	0.417
SERPINA10	F13B	9031.ENSGALP00000017847	9031.ENSGALP00000003726	0	0	0	0	0.397	0	0	0.468	0.666
SERPINA10	HNF4A	9031.ENSGALP00000017847	9031.ENSGALP00000006799	0	0	0	0	0.261	0.060	0	0.310	0.479
SERPINA10	PLA2G12B	9031.ENSGALP00000017847	9031.ENSGALP00000006895	0	0	0	0	0.410	0.078	0	0	0.433
SERPINA10	ITIH2	9031.ENSGALP00000017847	9031.ENSGALP00000011044	0	0	0	0	0.456	0	0	0	0.456
SERPINA10	CLDN2	9031.ENSGALP00000017847	9031.ENSGALP00000011818	0	0	0	0	0.296	0	0	0.185	0.401
SERPINA10	MASP1	9031.ENSGALP00000017847	9031.ENSGALP00000011986	0	0	0	0	0.225	0.077	0	0.447	0.570
SERPINA10	KMO	9031.ENSGALP00000017847	9031.ENSGALP00000012115	0	0	0	0	0.438	0	0	0	0.438
SERPINA10	F2	9031.ENSGALP00000017847	9031.ENSGALP00000013544	0	0	0	0	0.429	0.247	0	0.312	0.678
SERPINA10	AHSG	9031.ENSGALP00000017847	9031.ENSGALP00000013991	0	0	0	0	0.427	0	0	0.229	0.539
SERPINA10	FGA	9031.ENSGALP00000017847	9031.ENSGALP00000015061	0	0	0	0	0.594	0.047	0	0.412	0.753
SERPINA10	FGG	9031.ENSGALP00000017847	9031.ENSGALP00000015063	0	0	0	0	0.509	0.054	0	0.335	0.664
SERPINA10	SLC2A2	9031.ENSGALP00000017847	9031.ENSGALP00000015129	0	0	0	0	0.394	0	0	0.074	0.415
SERPINA10	TM4SF4	9031.ENSGALP00000017847	9031.ENSGALP00000016960	0	0	0	0	0.423	0	0	0	0.423
SERPINA10	MBL2	9031.ENSGALP00000017847	9031.ENSGALP00000040351	0	0	0	0	0.394	0	0	0.056	0.404
SERPINA10	TMPRSS6	9031.ENSGALP00000017847	9031.ENSGALP00000020367	0	0	0	0	0.383	0.077	0	0	0.406
SERPINA10	SPP2	9031.ENSGALP00000017847	9031.ENSGALP00000044476	0	0	0	0	0.410	0	0	0	0.410
SERPINA10	HGFAC	9031.ENSGALP00000017847	9031.ENSGALP00000025139	0	0	0	0	0.387	0.080	0	0.052	0.418
SERPINA10	C5	9031.ENSGALP00000017847	9031.ENSGALP00000050353	0	0	0	0	0.421	0	0	0.046	0.424
SERPINA10	HGD	9031.ENSGALP00000017847	9031.ENSGALP00000024093	0.046	0	0	0	0.411	0	0	0.078	0.437
SERPINA10	ALDH8A1	9031.ENSGALP00000017847	9031.ENSGALP00000022601	0	0	0	0	0.439	0.050	0	0	0.444
SERPINA10	HABP2	9031.ENSGALP00000017847	9031.ENSGALP00000032462	0	0	0	0	0.393	0.080	0	0.091	0.448
SERPINA10	GC	9031.ENSGALP00000017847	9031.ENSGALP00000018939	0	0	0	0	0.423	0.051	0	0.076	0.449
SERPINA10	CPB2	9031.ENSGALP00000017847	9031.ENSGALP00000027389	0	0	0	0	0.447	0	0	0.063	0.460
SERPINA10	APOB	9031.ENSGALP00000017847	9031.ENSGALP00000026550	0	0	0	0	0.447	0	0	0.089	0.475
SERPINA10	AGT	9031.ENSGALP00000017847	9031.ENSGALP00000018089	0	0	0.215	0.641	0.311	0	0	0.116	0.481
SERPINA10	APOA4	9031.ENSGALP00000017847	9031.ENSGALP00000071485	0	0	0	0	0.064	0.052	0	0.488	0.507
SERPINA10	SERPIND1	9031.ENSGALP00000017847	9031.ENSGALP00000053865	0	0	0.150	0.778	0.367	0	0	0.188	0.525
SERPINA10	FETUB	9031.ENSGALP00000017847	9031.ENSGALP00000038974	0	0	0	0	0.492	0	0	0.240	0.597
SERPINA10	F7	9031.ENSGALP00000017847	9031.ENSGALP00000056443	0	0	0	0	0.394	0.328	0	0.091	0.597
SERPINA10	ANGPTL3	9031.ENSGALP00000017847	9031.ENSGALP00000064198	0	0	0	0	0.389	0	0	0.372	0.600
SERPINA10	SERPINF2	9031.ENSGALP00000017847	9031.ENSGALP00000068360	0	0	0.203	0.671	0.429	0	0	0.205	0.607
SERPINA10	FGB	9031.ENSGALP00000017847	9031.ENSGALP00000038105	0	0	0	0	0.485	0.057	0	0.265	0.612
SERPINA10	CFI	9031.ENSGALP00000017847	9031.ENSGALP00000019783	0	0	0	0	0.516	0.069	0	0.243	0.629
SERPINA10	PROZ	9031.ENSGALP00000017847	9031.ENSGALP00000070757	0	0	0	0	0.394	0.328	0	0.719	0.875
SERPIND1	F13B	9031.ENSGALP00000053865	9031.ENSGALP00000003726	0	0	0	0	0.118	0	0.500	0.584	0.800
SERPIND1	ITIH2	9031.ENSGALP00000053865	9031.ENSGALP00000011044	0	0	0	0	0.256	0	0	0.703	0.769
SERPIND1	MASP1	9031.ENSGALP00000053865	9031.ENSGALP00000011986	0	0	0	0	0.134	0.077	0	0.454	0.526
SERPIND1	F2	9031.ENSGALP00000053865	9031.ENSGALP00000013544	0	0	0	0	0.530	0.864	0.700	0.837	0.996
SERPIND1	AHSG	9031.ENSGALP00000053865	9031.ENSGALP00000013991	0	0	0	0	0.467	0	0	0.344	0.635
SERPIND1	FGA	9031.ENSGALP00000053865	9031.ENSGALP00000015061	0	0	0	0	0.463	0	0.400	0.647	0.876
SERPIND1	FGG	9031.ENSGALP00000053865	9031.ENSGALP00000015063	0	0	0	0	0.400	0.054	0.400	0.614	0.851
SERPIND1	SERPINA10	9031.ENSGALP00000053865	9031.ENSGALP00000017847	0	0	0.150	0.778	0.367	0	0	0.188	0.525
SERPIND1	AGT	9031.ENSGALP00000053865	9031.ENSGALP00000018089	0	0	0.235	0.605	0.119	0	0	0.195	0.410
SERPIND1	CFI	9031.ENSGALP00000053865	9031.ENSGALP00000019783	0	0	0	0	0.437	0.069	0	0.154	0.518
SERPIND1	HGFAC	9031.ENSGALP00000053865	9031.ENSGALP00000025139	0	0	0	0	0.158	0.080	0	0.452	0.538
SERPIND1	CPB2	9031.ENSGALP00000053865	9031.ENSGALP00000027389	0	0	0	0	0.404	0	0	0.407	0.631
SERPIND1	HABP2	9031.ENSGALP00000053865	9031.ENSGALP00000032462	0	0	0	0	0.264	0.080	0	0.300	0.485
SERPIND1	FGB	9031.ENSGALP00000053865	9031.ENSGALP00000038105	0	0	0	0	0.421	0.057	0.500	0.517	0.850
SERPIND1	F5	9031.ENSGALP00000053865	9031.ENSGALP00000047983	0	0	0	0	0.076	0.052	0.400	0.140	0.487
SERPIND1	C5	9031.ENSGALP00000053865	9031.ENSGALP00000050353	0	0	0	0	0.276	0	0	0.294	0.467
SERPIND1	APOA4	9031.ENSGALP00000053865	9031.ENSGALP00000071485	0	0	0	0	0.238	0.052	0	0.245	0.407
SERPIND1	PROZ	9031.ENSGALP00000053865	9031.ENSGALP00000070757	0	0	0	0	0.095	0.077	0	0.377	0.434
SERPIND1	APOH	9031.ENSGALP00000053865	9031.ENSGALP00000054536	0	0	0	0	0.497	0.053	0	0.138	0.553
SERPIND1	SERPINF2	9031.ENSGALP00000053865	9031.ENSGALP00000068360	0	0	0.204	0.669	0.328	0	0	0.244	0.561
SERPIND1	KNG1	9031.ENSGALP00000053865	9031.ENSGALP00000060409	0	0	0	0	0.183	0	0	0.541	0.609
SERPIND1	TFPI2	9031.ENSGALP00000053865	9031.ENSGALP00000066163	0	0	0	0	0.042	0.043	0	0.658	0.659
SERPINF2	F13B	9031.ENSGALP00000068360	9031.ENSGALP00000003726	0	0	0	0	0.432	0	0	0.642	0.788
SERPINF2	F2	9031.ENSGALP00000068360	9031.ENSGALP00000013544	0	0	0	0	0.478	0.069	0	0.573	0.775
SERPINF2	AHSG	9031.ENSGALP00000068360	9031.ENSGALP00000013991	0	0	0	0	0.438	0	0	0.389	0.642
SERPINF2	FGA	9031.ENSGALP00000068360	9031.ENSGALP00000015061	0	0	0	0	0.652	0	0	0.452	0.801
SERPINF2	FGG	9031.ENSGALP00000068360	9031.ENSGALP00000015063	0	0	0	0	0.506	0	0	0.407	0.694
SERPINF2	TM4SF4	9031.ENSGALP00000068360	9031.ENSGALP00000016960	0	0	0	0	0.421	0	0	0.151	0.487
SERPINF2	SERPINA10	9031.ENSGALP00000068360	9031.ENSGALP00000017847	0	0	0.203	0.671	0.429	0	0	0.205	0.607
SERPINF2	GC	9031.ENSGALP00000068360	9031.ENSGALP00000018939	0	0	0	0	0.380	0	0	0.176	0.467
SERPINF2	CFI	9031.ENSGALP00000068360	9031.ENSGALP00000019783	0	0	0	0	0.408	0.069	0	0.160	0.497
SERPINF2	TMPRSS6	9031.ENSGALP00000068360	9031.ENSGALP00000020367	0	0	0	0	0.349	0.081	0	0.118	0.426
SERPINF2	ALDH8A1	9031.ENSGALP00000068360	9031.ENSGALP00000022601	0	0	0	0	0.444	0.047	0	0	0.447
SERPINF2	HGD	9031.ENSGALP00000068360	9031.ENSGALP00000024093	0.046	0	0	0	0.497	0	0	0.078	0.519
